manufacturer;name;category;subcategory;kgCO2eq (total);use (%);Yearly TEC (kWh);Lifetime;Use Location;date;sources;error (%);Manufacturing;Weight;Assembly Location;Screen size;Server Type;HDD/SSD;RAM;CPU;U;;;;;;;;;;;;;;
HP;HP Zbook 15u G5 Mobile  Workstation ;Workplace;Laptop;285;;26,2;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_2018220224035508.pdf;0,175438596;;2,3;China;15,6;;;;;;;;;;;;;;;;;;;
HP;HP Zbook 15u G6 Mobile Workstation ;Workplace;Laptop;280;;22,83;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_201953123330338.pdf;0,178571429;;2,1;China;15,6;;;;;;;;;;;;;;;;;;;
HP;HP Zbook 17 G4 Mobile Workstation ;Workplace;Laptop;510;;47,7;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_2017103223121621.pdf;0,156862745;;4,3;China;17,3;;;;;;;;;;;;;;;;;;;
HP;HP Zbook 17 G5 Mobile Workstation ;Workplace;Laptop;540;;69,8;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_201866223058252.pdf;0,175925926;;4,3;China;17,3;;;;;;;;;;;;;;;;;;;
HP;HP Zbook 17 G6 Mobile Workstation ;Workplace;Laptop;485;;57,5;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_201984225746264.pdf;0,171134021;;3,8;China;17,3;;;;;;;;;;;;;;;;;;;
HP;HP ZBook Create G7 Notebook pc ;Workplace;Laptop;470;;26,02;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_20208723338429.pdf;0,180851064;;2,57;China;15,6;;;;;;;;;;;;;;;;;;;
HP;HP ZBook Firefly 14 G7 Mobile Workstation ;Workplace;Laptop;310;;15,98;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_202061110465870.pdf;0,177419355;;1,75;China;14;;;;;;;;;;;;;;;;;;;
HP;HP ZBook Firefly 15 G7 Mobile Workstation ;Workplace;Laptop;280;;19,96;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_2020611104658507.pdf;0,196428571;;2,07;China;15,6;;;;;;;;;;;;;;;;;;;
HP;HP ZBook Fury 15 G7 ;Workplace;Laptop;505;;25,89;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_2020962041713.pdf;0,188118812;;3,08;China;15,6;;;;;;;;;;;;;;;;;;;
HP;HP ZBook Fury 17 G7 ;Workplace;Laptop;535;;31,74;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_2020942392439.pdf;0,177570093;;3,49;China;17,3;;;;;;;;;;;;;;;;;;;
HP;HP ZBook Power G7 ;Workplace;Laptop;365;;20,5;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_202091723134396.pdf;0,178082192;;2,4;China;15,6;;;;;;;;;;;;;;;;;;;
HP;HP Zbook Studio G4 Mobile Workstation ;Workplace;Laptop;325;;28,41;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_20171030232722687.pdf;0,184615385;;2,63;China;15,6;;;;;;;;;;;;;;;;;;;
HP;HP Zbook Studio G5 Mobile Workstation ;Workplace;Laptop;355;;47,71;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_2018731225946194.pdf;0,183098592;;2,4;China;15,6;;;;;;;;;;;;;;;;;;;
HP;HP ZBook Studio G7 Mobile workstation ;Workplace;Laptop;470;;26,02;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_20208723338913.pdf;0,180851064;;2,57;China;15,6;;;;;;;;;;;;;;;;;;;
HP;HP Zbook Studio x360 G5 Convertible Workstation ;Workplace;Laptop;355;;47,71;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_2018731225945882.pdf;0,183098592;;2,4;China;15,6;;;;;;;;;;;;;;;;;;;
HP;HP Zbook x2 Mobile Workstation ;Workplace;Laptop;330;;38,8;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_2018130223356140.pdf;0,181818182;;2,2;China;14;;;;;;;;;;;;;;;;;;;
HP;HP Zhan 66 Pro 13 G2 Notebook PC ;Workplace;Laptop;325;;18,29;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_2020312224856699.pdf;0,184615385;;1,9;China;14;;;;;;;;;;;;;;;;;;;
HP;HP Zhan 66 Pro 14 G2 Notebook PC ;Workplace;Laptop;325;;18,29;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_2020312224856527.pdf;0,184615385;;1,9;China;14;;;;;;;;;;;;;;;;;;;
HP;HP ZHAN 66 Pro 14 G4 Notebook PC ;Workplace;Laptop;300;;12,59;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_20201028223037856.pdf;0,183333333;;1,63;China;14;;;;;;;;;;;;;;;;;;;
HP;HP Zhan 66 Pro 15 G2 Notebook PC ;Workplace;Laptop;325;;18,29;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_2020312224856871.pdf;0,184615385;;1,9;China;14;;;;;;;;;;;;;;;;;;;
HP;HP ZHAN 66 Pro 15 G3 Notebook PC ;Workplace;Laptop;285;;16,8;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_202031222491417.pdf;0,175438596;;2,3;China;15,6;;;;;;;;;;;;;;;;;;;
HP;HP ZHAN 66 Pro A 14 G3 Notebook PC ;Workplace;Laptop;265;;18,44;5;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_202041223033918.pdf;0,188679245;;1,9;China;14;;;;;;;;;;;;;;;;;;;
HP;HP ZHAN X 13 G2 Notebook PC ;Workplace;Laptop;335;;14,5;4;Worldwide;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_202039223930680.pdf;0,164179104;;1,69;China;15,6;;;;;;;;;;;;;;;;;;;
HP;HP Zbook 15 G4 Mobile Workstation ;Workplace;Laptop;400;;37,51;4;WW;December 2016;https://h22235.www2.hp.com/hpinfo/globalcitizenship/environment/productdata/Countries/_MultiCountry/productcarbonfootprint_notebo_2017816121553954.pdf;0,2125;;3,2;China;15,6;;;;;;;;;;;;;;;;;;;
Seagate;Seagate Koho SSD 1,9TB;Datacenter;Hard drive;425;0,58;67,4;5;WW;July 2016;https://www.seagate.com/files/www-content/global-citizenship/en-us/docs/seagate-koho-enterprise-ssd-lca-summary-2016-07-29.pdf;;;;;;;1,9TB SSD;;;;1,9;178,5;;;;;;;;;;;;
Seagate;Segate Makara HDD 8TB;Datacenter;Hard drive;358;0,82;72,4;5;WW;July 2016;https://www.seagate.com/files/www-content/global-citizenship/en-us/docs/seagate-makara-enterprise-hdd-lca-summary-2016-07-29.pdf;;;;;;;8TB HDD;;;;8;64,44;;;;;;;;;;;;
Seagate;Seagate THUNDERBUG 300 Go;Datacenter;Hard drive;117,75;0,88;29,04;5;;2017;https://www.seagate.com/fr/fr/global-citizenship/product-sustainability/exos-10e2400-report/;;;;;;"2,5""";300GB HDD;;;;0,3;14,13;;;;;;;;;;;;
Seagate;Seagate Nitro3530 XS1600LE10013 1,6TB;Datacenter;Hard drive;165,6;0,93;43,4;5;;2019;https://www.seagate.com/fr/fr/global-citizenship/product-sustainability/nytro-3530-sustainability-report/;;;;;;"2,5""";1,6TB SSD;;;;1,6;11,592;;;;;;;;;;;;
Seagate;Seagate Nytro 1551 XA1920ME10083 1,92 TB;Datacenter;Hard drive;53,76;0,857;12,8;5;;2019;https://www.seagate.com/fr/fr/global-citizenship/product-sustainability/nytro-1551-sustainability-report/;;;;;;"3,5""";1,92TB SSD;;;;1,92;7,68768;;;;;;;;;;;;
Seagate;Segate Nytro 3331 XS7680SE70004 7,68TB;Datacenter;Hard drive;195,072;0,779;42,4;5;;2020;https://www.seagate.com/fr/fr/global-citizenship/product-sustainability/nytro-3331-sustainability-report/;;;;;;;7,68TB SSD;;;;7,68;43,110912;;;;;;;;;;;;
Seagate;Seagate Exos 2X14 ST14000NM0001 14TB;Datacenter;Hard drive;266;0,902;67;5;;2020;https://www.seagate.com/global-citizenship/product-sustainability/exos-2x14-sustainability-report/;;;;;;"3,5""";14TB HDD;;;;14;26,068;;;;;;;;;;;;
Segate;Seagate Exos 5E8 ST8000AS0003 8TB;Datacenter;Hard drive;151,2;0,771;32,5;5;;2019; https://www.seagate.com/fr/fr/global-citizenship/product-sustainability/exos-5e8-sustainability-report/;;;;;;;8TB HDD;;;;8;34,6248;;;;;;;;;;;;
Seagate;Segate Exos X12 ST12000NM0007 12TB;Datacenter;Hard drive;180;0,91;46,4;5;;2017;https://www.seagate.com/fr/fr/global-citizenship/product-sustainability/exos-x12-sustainability-report/;;;;;;;12TB HDD;;;;12;16,2;;;;;;;;;;;;
Segate;Seagate Pulsar 2 800GB SSD;Datacenter;Hard drive;205;0,66;23,6;3;;2013;https://www.seagate.com/files/www-content/global-citizenship/en-us/docs/final-pulsar-lca-summary-report-10-2-2013-ams-031214.pdf;;;;;;;800GB SSD;;;;0,8;69,7;;;;;;;;;;;;
Seagate;Seagate OneStor SP2584 Extensible Storage Platform;Datacenter;SAN/NAS;190000;0,9652;14800;10;;2015;https://www.seagate.com/files/www-content/global-citizenship/en-us/docs/lca-summary-onestor-sp-2584s-20150309.pdf;;;;;;;;;;5;;1586,88;;;;;;;;;;;;
Lexmark;Lexmark C3426dwe ;Workplace;Printer;6130;0,978792822;18,72;5;US;2020;https://csr.lexmark.com/env-epd_19_3640030927.pdf;;;;;;Laser Couleur;26ppm;;;;;;;;;;;;;;;;;
Lexmark;Lexmark MC3426adwe ;Workplace;Printer;6150;0,977235772;19,24;5;US;2020;https://csr.lexmark.com/env-epd_19_2764579301.pdf;;;;;;Laser Multi Couleur;26ppm;;;;;;;;;;;;;;;;;
Lexmark;Lexmark B3340dw ;Workplace;Printer;8230;0,989064399;23,4;5;US;2020;https://csr.lexmark.com/env-epd_19_363767456.pdf;;;;;;Laser;42ppm;;;;;;;;;;;;;;;;;
Lexmark;Lexmark B3442dw ;Workplace;Printer;8730;0,990836197;24,4;5;US;2020;https://csr.lexmark.com/env-epd_19_329589732.pdf;;;;;;Laser;42ppm;;;;;;;;;;;;;;;;;
Lexmark;Lexmark MB3442adwe ;Workplace;Printer;8770;0,987457241;28;5;US;2020;https://csr.lexmark.com/env-epd_19_4285820933.pdf;;;;;;Laser Multi;42ppm;;;;;;;;;;;;;;;;;
Lexmark;Lexmark MX331adne ;Workplace;Printer;8250;0,986666667;22,8;5;US;2020;https://csr.lexmark.com/env-epd_18_731714502.pdf;;;;;;Laser Multi;40ppm;;;;;;;;;;;;;;;;;
Lexmark;Lexmark MC3224dwe ;Workplace;Printer;5610;0,975044563;17,68;5;US;2019;https://csr.lexmark.com/env-epd_11_929058504.pdf;;;;;;Laser Multi Couleur;24ppm;;;;;;;;;;;;;;;;;
Lexmark;Lexmark MC3326adwe ;Workplace;Printer;5780;0,974048443;17,68;5;US;2019;https://csr.lexmark.com/env-epd_9_2816150532.pdf;;;;;;Laser Multi Couleur;26ppm;;;;;;;;;;;;;;;;;
Lexmark;Lexmark C3224dw ;Workplace;Printer;5590;0,976744186;15,08;5;US;2019;https://csr.lexmark.com/env-epd_11_265330192.pdf;;;;;;Laser Couleur;24ppm;;;;;;;;;;;;;;;;;
Lexmark;Lexmark C3326dw ;Workplace;Printer;5750;0,977391304;16,12;5;US;2019;https://csr.lexmark.com/env-epd_11_1820142808.pdf;;;;;;Laser Couleur;26ppm;;;;;;;;;;;;;;;;;
Lexmark;Lexmark CX924dxe;Workplace;Printer;23800;0,941176471;260;5;US;2017;https://csr.lexmark.com/env-epd_2_1509112409.pdf;;;;;;Laser Multi Couleur;65ppm;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkSystem SE350;Datacenter;Server;3664;50%;;3;US;2020.04.07;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinksystem-se350.pdf;0,179312227;;3,6;Asia;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkSystem SR250;Datacenter;Server;2410;77%;;3;US;2020.04.07;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinksystem-sr250.pdf;0,138174274;;12,3;Asia;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkSystem SR635;Datacenter;Server;6267;70%;;3;USA;2019.8.30;https://static.lenovo.com/ww/docs/regulatory/pcf-thinksystem-sr635.pdf;0,193553534;;16,5;Asia;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkSystem SR645;Datacenter;Server;13036;34%;;3;USA;2020.06.15;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinksystem-sr645.pdf;0,574102485;;20,2;China;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkSystem SR655;Datacenter;Server;10058;43;;3;USA;2019.8.30;https://static.lenovo.com/ww/docs/regulatory/pcf-thinksystem-sr655.pdf;0,645555776;;35,4;Asia;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkSystem SR665;Datacenter;Server;13737;33%;;3;USA;2020.06.15;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinksystem-sr665.pdf;0,545461163;;38,8;China;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkSystem SR850P;Datacenter;Server;25144,2;73%;;3;USA;notfound;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinksystem-sr850p.pdf;0,247311507;;25;Asia;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo IdeaCentre 3 AIO;Workplace;Desktop;293;8%;;1.5;US;06/01/2020;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideacentre-3-sff.pdf;0,433447099;;3,3;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo IdeaCentre 3 SFF;Workplace;Desktop;510;52%;;1.5;US;15/05/2020;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideacentre-3-sff-int.pdf;0,258823529;;4,36;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ideacentre 310 Tower;Workplace;Desktop;772;76%;;5;US;04/12/2016;https://www.lenovo.com/medias/PCF-ideacentre-310-Tower.pdf?context=bWFzdGVyfHNtYnwzNDM3Njd8YXBwbGljYXRpb24vcGRmfGgyZC9oNzUvOTQwNzQ2ODc5Nzk4Mi5wZGZ8MWNhOTAzZDQ5YjI5MmRkYjlhZmRmMGQ3YjdjZDMzMjlkYzQzNmViYmY1MTVmMTRlNTQyZjM2YzljNmNhMDdhYg;0,424870466;;notfound;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ideacentre 310S;Workplace;Desktop;376;39%;;5;US;26/12/2017;https://www.lenovo.com/us/en/social_responsibility/PCF-ideacentre-310S.pdf;0,268617021;;notfound;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ideacentre 310S SFF;Workplace;Desktop;734;76%;;5;US;04/12/2016;https://www.lenovo.com/medias/PCF-ideacentre-310-SFF.pdf?context=bWFzdGVyfHNtYnwyNzQ5NTh8YXBwbGljYXRpb24vcGRmfGg2NC9oMGEvOTQwNzQ3MDMwNTMxMC5wZGZ8NWJmNGRhYmJlZjg2NmNjNmE3ZWVmZWU0NDMzNjgwZTEyOWRkNzZlOWNmOWEzYTc0OTQ3NjAyMTBjZmVlNWU4OA;0,470027248;;notfound;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo IdeaCentre 5;Workplace;Desktop;698;54%;;5;US;06/07/2020;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideacentre-5-amd.pdf;0,267908309;;7,6;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo IdeaCentre 5 Gaming;Workplace;Desktop;323;8%;;3;US;21/04/2020;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideacentre-5-gaming.pdf;0,275541796;;11,6;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ideacentre 510 Tower;Workplace;Desktop;636;54%;;5;WW;04/04/2018;https://www.lenovo.com/medias/PCF-ideacentre-510.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwzMzM4NzZ8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oNGQvaDRlLzk4MDc2MTY4MzU2MTQucGRmfDRiZTdlMzVhZTJkYjgyNmJiZDc0NTA3OWNkZWY0NmVlOWJlM2Y4YWVmN2M4NDU5YzFhNzRmYjMwNGJhMmVmZGU;0,338050314;;notfound;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ideacentre 510-15IKL;Workplace;Desktop;761;58%;;5;Global;December 20, 2016;https://www.lenovo.com/us/en/social_responsibility/PCF_ideacentre_510-15IKL.pdf;0,211563732;;5,8;ASIA;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ideacentre 510A-15ABR;Workplace;Desktop;795;75%;;5;US;15/12/2016;https://www.lenovo.com/us/en/social_responsibility/PCF_ideacentre_510A_Tower.pdf;0,460377358;;notfound;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ideacentre 510S Desktop;Workplace;Desktop;889;48%;;5;WW;07/08/2019;https://static.lenovo.com/ww/docs/regulatory/PCF-ideacentre-510S-Desktop-2nd.pdf;0,317210349;;4,35;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ideacentre 510S SFF;Workplace;Desktop;722;53%;;5;WW;22/05/2018;https://www.lenovo.com/medias/PCF-ideacentre-510S-SFF.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwxMjc4Nzh8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oMmYvaGZiLzk4MDc2MjI4NjQ5MjYucGRmfGZiMGNjMjkxYzUyZjQyY2RhNGI1Njg0MWQ2NjU5NGU4MWYxMWVjZjJkNTM0NTZkMDUyOWVjODNhNGUzMTk5YTU;0,33933518;;notfound;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ideacentre 510S-08IKL;Workplace;Desktop;753;59%;;5;Global;December 20, 2016;https://www.lenovo.com/us/en/social_responsibility/PCF_ideacentre_510S_2nd_Gen.pdf;0,2124834;;5,2;ASIA;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ideacentre 510S-08ISH;Workplace;Desktop;667;54%;;5;US;17/04/2016;https://www.lenovo.com/medias/PCF-ideacentre-510S.pdf?context=bWFzdGVyfHNtYnwxODI0NjF8YXBwbGljYXRpb24vcGRmfGgwZC9oNGMvOTQwNzIyMzk4ODI1NC5wZGZ8NjQ5YzcxNjNiMWE1Y2I5YzkzY2RhYjNiNGQxYWQwYjg3ZmNkMjFlODcyY2NkZmVjYzQwMDQwN2FhYjIyNjNiYg;0,304347826;;notfound;;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ideacentre 610S-02ISH;Workplace;Desktop;772;66%;;5;US;10/04/2016;https://www.lenovo.com/medias/PCF-ideacentre-610S.pdf?context=bWFzdGVyfHNtYnwyNDk2MDF8YXBwbGljYXRpb24vcGRmfGhjYy9oOGYvOTQwNzIyNDE4NDg2Mi5wZGZ8ZWIyNTFmYzNlYjZiMmVhMTk0N2U4MDVjMzNlMTk3ZTgwNzZjZDNhMzZmM2U1NWZiOTE2MDkzZWFhZmRkOTVkNg;0,366580311;;notfound;;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo IdeaCentre 620S;Workplace;Desktop;628;62%;;5;US;July 06, 2017;https://www.lenovo.com/us/en/social_responsibility/PCF-IdeaCentre-620S.pdf;0,272292994;;2,5;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ideacentre 720 Tower;Workplace;Desktop;710;57%;;5;WW;04/04/2018;https://www.lenovo.com/us/en/pdf/social_responsibility/PCF_ideacentre_720_Tower.pdf;0,357746479;;notfound;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ideacentre 720-18IKL;Workplace;Desktop;965;69%;;5;US;February 20, 2017;https://www.lenovo.com/medias/PCF-ideacentre-720.pdf?context=bWFzdGVyfHJvb3R8NDA3NzQ0fGFwcGxpY2F0aW9uL3BkZnxoNjkvaDhkLzk0ODYxODU0OTY2MDYucGRmfGJiMjBlMjI4OTUzYzU2ZDhmMjE1MzI1ZjkxNGNiODNlZGZiYWM1MThhMDA5N2FjZTI3ZDkxMGZmZDFjY2I0ZDQ;0,386528497;;notfound;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo IdeaCentre A540-24;Workplace;Desktop;634,11;37%;;Default;WW;2019.7.16;https://static.lenovo.com/ww/docs/regulatory/PCF-IdeaCentre-A540-24-AIO.pdf;0,277112804;;7,4;ASIA;24;;;;;;;;;;;;;;;;;;;
Lenovo;"Lenovo ""IdeaCentre AIO 3 22""""  """;Workplace;Desktop;598,45;22%;;Default;WW;2020.4.13;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideacentre-aio-3-22.pdf;0,202590024;;5,5;ASIA;22;;;;;;;;;;;;;;;;;;;
Lenovo;"Lenovo ""IdeaCentre AIO 3 24""""  """;Workplace;Desktop;616,21;20%;;Default;WW;2020.4.13;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideacentre-aio-3-24.pdf;0,201213872;;6;ASIA;24;;;;;;;;;;;;;;;;;;;
Lenovo;"Lenovo ""IdeaCentre AIO 3 27""""  """;Workplace;Desktop;721;15%;;Default;WW;2020.4.13;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideacentre-aio-3-27.pdf;0,208945908;;8,3;ASIA;27;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ideacentre AIO 310-20;Workplace;Desktop;476;54%;;Default;Global;2016.9.21;https://www.lenovo.com/medias/PCF-ideacentre-AIO-310-20.pdf?context=bWFzdGVyfHNtYnw0ODY4NzV8YXBwbGljYXRpb24vcGRmfGg5Ny9oMWEvOTQwNzQ3MTQ4NDk1OC5wZGZ8ZmZkNDBlZDgyYjZkM2I3ZTgyYzZhYjM1Nzk2ZmRiYTkzYTA0NDkxODdlZWYxYmVmNjU2N2ZiMGExNmMxOTI3Yg;0,334033613;;3,09;default;19;;;;;;;;;;;;;;;;;;;
Lenovo;"Lenovo ""IdeaCentre AIO 5 24""""  """;Workplace;Desktop;733,475;25%;;Default;WW;2020.4.1;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideacentre-aio-5-24.pdf;0,216492723;;7,4;ASIA;24;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo IdeaCentre AIO 5 27;Workplace;Desktop;857,5;21%;;Default;WW;2020.4.22;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideacentre-aio-5-27.pdf;0,206973761;;10,9;ASIA;27;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ideacentre AIO 730s-24;Workplace;Desktop;651;47%;;Default;WW;2018.2.5;https://www.lenovo.com/us/en/pdf/social_responsibility/PCF_ideacentre_AIO_730s-24.pdf;0,351766513;;5;ASIA;24;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ideacentre AIO 910-27ISH;Workplace;Desktop;1454;71%;;Default;US;2016.3.2;https://www.lenovo.com/medias/PCF-Ideacentre-AIO-910.pdf?context=bWFzdGVyfHNtYnwyMDYxNjN8YXBwbGljYXRpb24vcGRmfGgyMi9oNWIvOTQwNzIyNDI4MzE2Ni5wZGZ8OWI3YWVlZGQwYmY1MTZhNzViNjQ0MjIwZGU1ODM4NGI4ODUxOWUzODM3NmQ1MGUzYzc1ODc4YTBkNDY2ZGY0Yw;0,441540578;;notfound;ASIA;27;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo IdeaCentre Creator 5;Workplace;Desktop;323;8%;;3;US;21/05/2020;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideacentre-creator-5.pdf;0,275541796;;11,6;CN;;;;;;;;;;;;;;;;;;;;
